41
6148
0 41
400.799 249.381 3
409.923 248.272 4
418.447 248.226 5
425.85 248.023 6
432.776 246.794 7
439.012 247.363 8
444.907 248.14 9
452.029 248.58 10
457.03 248.16 11
464.049 247.259 12
470.547 246.779 13
479.309 246.272 14
487.434 245.602 15
494.421 245.423 16
500.362 245.405 17
505.252 245.523 18
510.529 245.086 19
513.576 245.717 20
518.172 246.785 21
523.453 248.29 22
526.521 249.529 23
529.873 249.754 24
531.974 250.385 25
536.602 251.375 26
537.994 253.413 27
539.175 255.406 28
539.827 256.046 29
536.889 259.324 30
532.92 260.783 31
527.436 261.782 32
519.426 263.958 33
510.507 266.724 34
503.987 268.848 35
497.163 269.221 36
493.851 269.387 37
490.893 269.791 38
491.041 270.514 39
492.385 271.201 40
0 41
396 252 0
399.255 250.367 1
403.169 249.447 2
408.85 249.378 3
417.974 248.263 4
426.504 248.22 5
433.937 247.968 6
440.88 246.797 7
447.139 247.332 8
453.032 248.1 9
460.162 248.547 10
465.169 248.124 11
472.198 247.224 12
478.707 246.76 13
487.475 246.249 14
495.602 245.565 15
502.6 245.386 16
508.553 245.37 17
513.451 245.49 18
518.727 245.051 19
521.783 245.685 20
526.388 246.761 21
531.668 248.264 22
534.726 249.5 23
538.076 249.722 24
540.179 250.354 25
544.797 251.359 26
546.166 253.376 27
547.319 255.37 28
547.977 256.01 29
545.019 259.266 30
541.023 260.788 31
535.562 261.728 32
527.552 263.933 33
518.593 266.714 34
512.066 268.837 35
505.241 269.209 36
501.929 269.378 37
498.972 269.78 38
499.1 270.478 39
500.45 271.171 40
0 41
412 252 0
415.262 250.366 1
419.188 249.444 2
424.878 249.371 3
434.026 248.228 4
442.567 248.192 5
450.006 247.906 6
456.972 246.78 7
463.243 247.3 8
469.161 248.117 9
476.315 248.565 10
481.33 248.146 11
488.363 247.214 12
494.877 246.786 13
503.65 246.269 14
511.796 245.512 15
518.816 245.328 16
524.782 245.314 17
529.689 245.431 18
534.97 244.994 19
538.039 245.615 20
542.613 246.708 21
547.908 248.214 22
550.949 249.414 23
554.305 249.623 24
556.416 250.249 25
561 251.316 26
562.347 253.287 27
563.513 255.3 28
564.168 255.941 29
561.208 259.189 30
557.206 260.728 31
551.743 261.661 32
543.722 263.894 33
534.758 266.679 34
528.205 268.792 35
521.379 269.165 36
518.055 269.346 37
515.096 269.738 38
515.226 270.429 39
516.582 271.113 40
0 41
420 252 0
423.301 250.425 1
427.231 249.497 2
432.925 249.409 3
442.085 248.289 4
450.708 248.232 5
458.153 247.927 6
465.142 246.758 7
471.414 247.288 8
477.337 248.123 9
484.497 248.572 10
489.513 248.162 11
496.586 247.117 12
503.112 246.687 13
511.887 246.173 14
520.039 245.426 15
527.085 245.222 16
533.058 245.205 17
537.978 245.339 18
543.276 244.877 19
546.342 245.512 20
550.913 246.571 21
556.223 248.115 22
559.265 249.301 23
562.618 249.475 24
564.732 250.109 25
569.314 251.167 26
570.651 253.146 27
571.823 255.196 28
572.476 255.836 29
569.513 259.059 30
565.517 260.623 31
560.045 261.555 32
552.007 263.815 33
543.039 266.599 34
536.479 268.717 35
529.645 269.101 36
526.319 269.283 37
523.353 269.674 38
523.492 270.362 39
524.858 271.025 40
0 41
428 252 0
431.308 250.344 1
435.255 249.516 2
440.972 249.418 3
450.12 248.216 4
458.78 248.142 5
466.226 247.823 6
473.244 246.612 7
479.497 247.227 8
485.423 248.009 9
492.593 248.434 10
497.613 248.02 11
504.663 247.124 12
511.263 246.612 13
520.039 246.086 14
528.188 245.392 15
535.248 245.185 16
541.225 245.175 17
546.151 245.301 18
551.46 244.845 19
554.525 245.442 20
559.085 246.436 21
564.401 248.008 22
567.448 249.199 23
570.777 249.382 24
572.897 249.932 25
577.487 250.965 26
578.816 252.932 27
579.977 255.022 28
580.641 255.641 29
577.663 258.915 30
573.677 260.421 31
568.182 261.534 32
560.12 263.758 33
551.135 266.517 34
544.581 268.691 35
537.719 269.06 36
534.385 269.228 37
531.407 269.587 38
531.554 270.305 39
532.918 270.988 40
0 41
452 252 0
455.318 250.368 1
459.277 249.524 2
465 249.45 3
474.159 248.214 4
482.834 248.107 5
490.287 247.665 6
497.303 246.65 7
503.603 247.141 8
509.519 247.935 9
516.748 248.431 10
521.784 247.921 11
528.879 247.005 12
535.457 246.612 13
544.264 245.984 14
552.446 245.135 15
559.527 244.922 16
565.518 244.916 17
570.444 245.009 18
575.776 244.609 19
578.848 245.177 20
583.476 246.325 21
588.778 247.754 22
591.839 249.053 23
595.17 249.205 24
597.329 249.688 25
601.921 250.783 26
603.225 252.69 27
604.373 254.715 28
604.987 255.471 29
602.023 258.67 30
598.017 260.319 31
592.522 261.245 32
584.422 263.485 33
575.419 266.24 34
568.861 268.393 35
561.933 268.691 36
558.525 268.845 37
555.553 269.248 38
555.717 270.071 39
557.112 270.642 40
0 41
460 252 0
463.33 250.399 1
467.287 249.528 2
472.982 249.443 3
482.14 248.213 4
490.798 248.105 5
498.231 247.622 6
505.246 246.602 7
511.549 247.086 8
517.458 247.891 9
524.694 248.361 10
529.734 247.858 11
536.851 246.88 12
543.427 246.504 13
552.236 245.876 14
560.521 244.978 15
567.604 244.75 16
573.599 244.747 17
578.531 244.829 18
583.89 244.371 19
586.957 244.987 20
591.587 246.14 21
596.902 247.568 22
599.971 248.854 23
603.334 248.956 24
605.537 249.457 25
610.129 250.556 26
611.453 252.495 27
612.628 254.504 28
613.235 255.241 29
610.271 258.437 30
606.256 260.1 31
600.733 260.999 32
592.608 263.229 33
583.569 266.042 34
577.007 268.179 35
570.066 268.484 36
566.67 268.655 37
563.704 269.074 38
563.878 269.874 39
565.273 270.443 40
0 41
468 252 0
471.343 250.391 1
475.305 249.509 2
480.981 249.417 3
490.147 248.154 4
498.755 248.003 5
506.206 247.516 6
513.213 246.445 7
519.55 246.995 8
525.456 247.804 9
532.743 248.245 10
537.808 247.734 11
544.929 246.754 12
551.558 246.277 13
560.37 245.653 14
568.711 244.782 15
575.805 244.534 16
581.806 244.533 17
586.74 244.611 18
592.136 244.136 19
595.205 244.763 20
599.935 245.832 21
605.308 247.235 22
608.413 248.442 23
611.865 248.555 24
614.13 249.07 25
618.794 250.187 26
620.209 252.209 27
621.426 254.181 28
622.034 254.9 29
619.084 258.166 30
615.065 259.793 31
609.505 260.703 32
601.346 262.954 33
592.267 265.801 34
585.704 267.92 35
578.735 268.245 36
575.351 268.409 37
572.387 268.832 38
572.577 269.638 39
573.964 270.234 40
0 41
476 252 0
479.345 250.394 1
483.319 249.493 2
489.012 249.389 3
498.227 248.136 4
506.886 247.91 5
514.352 247.384 6
521.426 246.247 7
527.763 246.794 8
533.695 247.636 9
541.006 248.076 10
546.072 247.523 11
553.205 246.534 12
559.865 246.026 13
568.713 245.414 14
577.05 244.516 15
584.172 244.242 16
590.185 244.238 17
595.122 244.317 18
600.552 243.805 19
603.61 244.439 20
608.255 245.511 21
613.63 246.908 22
616.712 248.117 23
620.004 248.205 24
622.123 248.694 25
626.8 249.846 26
628.153 251.786 27
629.357 253.735 28
629.885 254.483 29
627.021 257.769 30
623.112 259.37 31
617.658 260.295 32
609.552 262.59 33
600.48 265.435 34
593.917 267.553 35
586.942 267.889 36
583.552 268.059 37
580.587 268.498 38
580.772 269.308 39
582.136 269.914 40
0 26
484 252 0
487.346 250.396 1
491.326 249.487 2
497.064 249.343 3
506.289 248.09 4
514.963 247.862 5
522.436 247.308 6
529.532 246.142 7
535.869 246.683 8
541.819 247.579 9
549.137 248.02 10
554.2 247.458 11
561.383 246.442 12
568.048 245.927 13
576.965 245.321 14
585.297 244.42 15
592.43 244.14 16
598.448 244.126 17
603.387 244.208 18
608.811 243.673 19
611.865 244.329 20
616.443 245.368 21
621.818 246.763 22
624.872 247.966 23
628.145 248.049 24
630.245 248.533 25
0 24
492 252 0
495.35 250.396 1
499.332 249.486 2
505.074 249.343 3
514.346 248.068 4
523.021 247.84 5
530.499 247.287 6
537.599 246.1 7
543.938 246.646 8
549.895 247.544 9
557.228 247.986 10
562.291 247.424 11
569.485 246.406 12
576.158 245.888 13
585.092 245.28 14
593.424 244.381 15
600.558 244.099 16
606.593 244.071 17
611.53 244.15 18
616.955 243.603 19
619.959 244.298 20
624.531 245.324 21
629.907 246.716 22
632.947 247.922 23
0 22
500 252 0
503.362 250.378 1
507.345 249.508 2
513.089 249.368 3
522.365 248.049 4
531.071 247.826 5
538.553 247.277 6
545.67 246.033 7
552.005 246.61 8
557.973 247.504 9
565.313 247.943 10
570.385 247.392 11
577.584 246.374 12
584.301 245.809 13
593.242 245.201 14
601.57 244.313 15
608.712 244.03 16
614.759 243.997 17
619.69 244.072 18
625.109 243.523 19
628.108 244.22 20
632.651 245.243 21
0 19
508 252 0
511.365 250.368 1
515.347 249.535 2
521.085 249.401 3
530.373 248.061 4
539.087 247.836 5
546.57 247.278 6
553.704 246.042 7
560.036 246.622 8
566.016 247.502 9
573.378 247.949 10
578.448 247.4 11
585.662 246.391 12
592.389 245.824 13
601.338 245.214 14
609.591 244.412 15
616.736 244.126 16
622.789 244.093 17
627.719 244.166 18
0 18
516 252 0
519.362 250.356 1
523.356 249.539 2
529.081 249.413 3
538.377 248.06 4
547.09 247.845 5
554.583 247.265 6
561.718 246.035 7
568.057 246.613 8
574.045 247.502 9
581.428 247.943 10
586.498 247.398 11
593.754 246.396 12
600.481 245.832 13
609.435 245.224 14
617.747 244.387 15
624.892 244.097 16
630.938 244.066 17
0 17
524 252 0
527.351 250.347 1
531.345 249.478 2
536.993 249.325 3
546.321 247.97 4
555.025 247.753 5
562.547 247.122 6
569.684 245.899 7
576.032 246.466 8
582.052 247.352 9
589.459 247.78 10
594.529 247.24 11
601.802 246.234 12
608.522 245.697 13
617.492 245.078 14
625.943 243.844 15
633.085 243.556 16
0 16
532 252 0
535.339 250.331 1
539.383 249.519 2
544.988 249.363 3
554.336 247.98 4
563.11 247.751 5
570.562 247.061 6
577.71 245.847 7
584.088 246.412 8
590.182 247.267 9
597.656 247.673 10
602.721 247.139 11
610.013 246.142 12
616.722 245.607 13
625.818 244.957 14
634.274 243.749 15
0 15
540 252 0
543.403 250.328 1
547.45 249.515 2
553.157 249.361 3
562.57 247.948 4
571.341 247.715 5
578.845 247.052 6
586.062 245.872 7
592.54 246.445 8
598.628 247.3 9
606.104 247.701 10
611.295 247.211 11
618.524 246.21 12
625.28 245.709 13
634.368 245.048 14
0 14
548 252 0
551.41 250.316 1
555.464 249.507 2
561.249 249.36 3
570.658 247.938 4
579.493 247.703 5
587.072 247.128 6
594.301 245.946 7
600.778 246.52 8
606.859 247.382 9
614.333 247.781 10
619.523 247.292 11
626.722 246.271 12
633.476 245.776 13
0 12
556 252 0
559.412 250.283 1
563.472 249.485 2
569.282 249.336 3
578.687 247.901 4
587.543 247.676 5
595.139 247.133 6
602.378 245.948 7
608.845 246.525 8
614.917 247.402 9
622.404 247.777 10
627.579 247.29 11
0 12
564 252 0
567.414 250.224 1
571.478 249.517 2
577.323 249.358 3
586.745 247.835 4
595.637 247.601 5
603.205 247.137 6
610.458 245.963 7
616.922 246.534 8
622.989 247.413 9
630.478 247.781 10
635.624 247.339 11
0 9
572 252 0
575.406 250.314 1
579.471 249.55 2
585.324 249.397 3
594.766 247.892 4
603.691 247.582 5
611.272 247.122 6
618.518 245.966 7
624.985 246.533 8
0 8
580 252 0
583.404 250.33 1
587.465 249.493 2
593.324 249.34 3
602.798 247.882 4
611.734 247.597 5
619.352 246.985 6
626.533 245.941 7
0 8
588 252 0
591.401 250.325 1
595.471 249.494 2
601.342 249.323 3
610.817 247.869 4
619.755 247.57 5
627.429 246.953 6
634.408 246.125 7
0 6
596 252 0
599.399 250.319 1
603.478 249.49 2
609.35 249.321 3
618.826 247.862 4
627.78 247.573 5
0 5
604 252 0
607.384 250.22 1
611.506 249.499 2
617.375 249.335 3
626.86 247.831 4
0 5
612 252 0
615.393 250.148 1
619.515 249.516 2
625.354 249.375 3
635.083 247.791 4
0 41
12 260 0
15.4314 258.699 1
19.5592 257.394 2
25.5106 257.46 3
35.1793 257.18 4
44.2561 257.524 5
52.0156 257.732 6
59.3638 256.491 7
65.9588 257.007 8
72.1448 257.675 9
79.6586 258.308 10
84.8321 257.942 11
92.1203 257.15 12
98.826 256.703 13
107.82 256.185 14
116.237 255.653 15
123.341 255.729 16
129.334 255.568 17
134.33 255.84 18
139.739 255.435 19
142.828 255.815 20
147.398 257.338 21
152.718 258.775 22
155.956 260.295 23
159.4 260.787 24
161.635 261.796 25
166.237 262.835 26
167.688 264.75 27
168.869 266.817 28
169.545 267.194 29
166.637 270.37 30
162.669 271.68 31
157.11 272.258 32
149.108 273.995 33
140.075 276.438 34
133.434 278.812 35
126.621 279.675 36
123.304 280.101 37
120.281 280.686 38
120.54 281.049 39
121.943 281.757 40
0 41
20 260 0
23.4709 258.715 1
27.6104 257.388 2
33.5572 257.457 3
43.2373 257.186 4
52.3093 257.555 5
60.0237 257.771 6
67.3414 256.576 7
73.9095 257.083 8
80.0817 257.741 9
87.562 258.363 10
92.7173 258.004 11
99.9798 257.193 12
106.68 256.738 13
115.653 256.222 14
124.043 255.679 15
131.127 255.747 16
137.119 255.594 17
142.087 255.871 18
147.494 255.465 19
150.551 255.828 20
155.141 257.25 21
160.442 258.721 22
163.681 260.26 23
167.08 260.785 24
169.311 261.79 25
173.924 262.829 26
175.362 264.73 27
176.536 266.768 28
177.212 267.199 29
174.267 270.28 30
170.3 271.588 31
164.752 272.171 32
156.745 273.873 33
147.746 276.409 34
141.109 278.78 35
134.298 279.651 36
130.976 280.071 37
127.953 280.658 38
128.217 280.927 39
129.608 281.676 40
0 41
28 260 0
31.4809 258.721 1
35.626 257.39 2
41.5698 257.458 3
51.2534 257.065 4
60.3068 257.467 5
68.0005 257.679 6
75.2711 256.442 7
81.8029 256.899 8
87.9532 257.764 9
95.396 258.399 10
100.544 258.048 11
107.748 256.828 12
114.443 256.453 13
123.391 255.924 14
131.75 255.394 15
138.812 255.452 16
144.803 255.301 17
149.739 255.598 18
155.14 255.184 19
158.172 255.581 20
162.765 256.921 21
168.05 258.414 22
171.285 259.969 23
174.661 260.477 24
176.851 261.392 25
181.504 262.626 26
182.935 264.523 27
184.109 266.541 28
184.78 266.982 29
181.836 270.062 30
177.872 271.37 31
172.357 271.97 32
164.351 273.669 33
155.363 276.222 34
148.728 278.578 35
141.923 279.453 36
138.586 279.861 37
135.57 280.363 38
135.83 280.676 39
137.222 281.48 40
0 41
36 260 0
39.4873 258.724 1
43.6345 257.393 2
49.5702 257.466 3
59.2411 257.068 4
68.277 257.471 5
75.9426 257.661 6
83.1955 256.412 7
89.7283 256.813 8
95.8157 257.741 9
103.251 258.38 10
108.393 258.029 11
115.596 256.803 12
122.268 256.454 13
131.143 255.883 14
139.508 255.336 15
146.533 255.375 16
152.511 255.237 17
157.444 255.523 18
162.841 255.109 19
165.869 255.487 20
170.452 256.809 21
175.729 258.307 22
178.965 259.864 23
182.331 260.367 24
184.56 261.156 25
189.187 262.443 26
190.613 264.334 27
191.771 266.375 28
192.437 266.807 29
189.502 269.889 30
185.543 271.199 31
180.032 271.801 32
172.022 273.505 33
163.043 276.067 34
156.416 278.413 35
149.612 279.284 36
146.237 279.691 37
143.261 280.096 38
143.466 280.508 39
144.809 281.336 40
0 39
44 260 0
47.512 258.732 1
51.6498 257.423 2
57.5713 257.494 3
67.236 257.077 4
76.1885 257.514 5
83.816 257.648 6
91.0611 256.4 7
97.562 256.748 8
103.618 257.711 9
111.044 258.358 10
116.177 257.981 11
123.375 256.755 12
130.028 256.418 13
138.847 255.953 14
147.217 255.345 15
154.217 255.38 16
160.192 255.242 17
165.121 255.518 18
170.498 255.106 19
173.528 255.459 20
178.138 256.785 21
183.389 258.311 22
186.612 259.858 23
189.971 260.36 24
192.208 261.038 25
196.807 262.369 26
198.231 264.257 27
199.378 266.314 28
200.035 266.745 29
197.107 269.823 30
193.153 271.14 31
187.637 271.746 32
179.606 273.486 33
170.635 276.059 34
164.012 278.398 35
157.206 279.266 36
153.824 279.672 37
150.77 280.026 38
0 39
52 260 0
55.5179 258.725 1
59.6362 257.493 2
65.5421 257.548 3
75.1993 257.136 4
84.0933 257.545 5
91.6932 257.666 6
98.9329 256.404 7
105.417 256.744 8
111.459 257.688 9
118.867 258.333 10
123.997 257.947 11
131.173 256.788 12
137.815 256.429 13
146.609 256.057 14
154.977 255.424 15
161.969 255.455 16
167.932 255.325 17
172.849 255.559 18
178.17 255.186 19
181.205 255.534 20
185.824 256.878 21
191.067 258.408 22
194.251 259.926 23
197.599 260.409 24
199.837 261.094 25
204.428 262.429 26
205.848 264.355 27
206.999 266.424 28
207.644 266.859 29
204.721 269.934 30
200.775 271.264 31
195.232 271.857 32
187.194 273.614 33
178.196 276.17 34
171.572 278.507 35
164.765 279.367 36
161.286 279.744 37
158.013 280.015 38
0 37
60 260 0
63.4832 258.57 1
67.6257 257.434 2
73.5106 257.481 3
83.1454 257.074 4
92.0098 257.454 5
99.5819 257.572 6
106.787 256.172 7
113.276 256.707 8
119.317 257.621 9
126.684 258.271 10
131.81 257.885 11
138.97 256.735 12
145.617 256.269 13
154.402 255.99 14
162.759 255.356 15
169.751 255.383 16
175.701 255.266 17
180.614 255.489 18
185.92 255.124 19
188.957 255.469 20
193.564 256.825 21
198.824 258.36 22
201.995 259.873 23
205.336 260.35 24
207.574 261.037 25
212.157 262.378 26
213.58 264.319 27
214.726 266.387 28
215.369 266.825 29
212.448 269.912 30
208.51 271.275 31
202.957 271.864 32
194.91 273.633 33
185.904 276.18 34
179.266 278.517 35
172.449 279.377 36
0 34
68 260 0
71.4719 258.49 1
75.6107 257.414 2
81.4872 257.451 3
91.0665 257.037 4
99.9288 257.413 5
107.483 257.532 6
114.673 256.105 7
121.16 256.696 8
127.196 257.594 9
134.535 258.227 10
139.646 257.861 11
146.79 256.726 12
153.416 256.24 13
162.202 255.963 14
170.524 255.368 15
177.508 255.399 16
183.446 255.278 17
188.358 255.513 18
193.662 255.133 19
196.695 255.485 20
201.297 256.848 21
206.564 258.371 22
209.713 259.916 23
213.016 260.4 24
215.258 261.086 25
219.834 262.442 26
221.243 264.368 27
222.378 266.441 28
223.023 266.88 29
220.097 269.969 30
216.137 271.341 31
210.581 271.933 32
202.455 273.714 33
0 33
76 260 0
79.4787 258.481 1
83.5864 257.505 2
89.4487 257.531 3
99.0458 257.039 4
107.849 257.469 5
115.393 257.581 6
122.589 256.133 7
129.054 256.812 8
135.079 257.705 9
142.383 258.184 10
147.476 257.875 11
154.603 256.8 12
161.225 256.296 13
169.978 255.963 14
178.304 255.546 15
185.295 255.533 16
191.225 255.414 17
196.136 255.642 18
201.432 255.268 19
204.467 255.622 20
209.068 257.002 21
214.256 258.355 22
217.389 259.977 23
220.701 260.367 24
222.942 261.132 25
227.488 262.475 26
228.912 264.355 27
230.043 266.435 28
230.69 266.879 29
227.755 269.955 30
223.756 271.335 31
218.19 271.981 32
0 31
84 260 0
87.4829 258.489 1
91.5926 257.521 2
97.4425 257.553 3
106.988 256.996 4
115.782 257.43 5
123.288 257.524 6
130.483 256.072 7
136.927 256.699 8
142.948 257.594 9
150.227 258.013 10
155.311 257.731 11
162.421 256.674 12
169.038 256.2 13
177.769 255.72 14
186.047 255.353 15
193.044 255.327 16
198.956 255.237 17
203.854 255.417 18
209.139 255.064 19
212.172 255.398 20
216.761 256.804 21
221.912 258.118 22
225.083 259.865 23
228.404 260.193 24
230.676 261.062 25
235.198 262.367 26
236.6 264.139 27
237.725 266.223 28
238.368 266.672 29
235.404 269.694 30
0 31
92 260 0
95.4645 258.548 1
99.5556 257.561 2
105.387 257.591 3
114.91 257.058 4
123.681 257.455 5
131.179 257.543 6
138.337 256.127 7
144.723 256.69 8
150.733 257.547 9
158.003 257.97 10
163.085 257.686 11
170.166 256.696 12
176.778 256.223 13
185.489 255.723 14
193.749 255.342 15
200.744 255.312 16
206.648 255.224 17
211.545 255.399 18
216.817 255.056 19
219.846 255.385 20
224.431 256.819 21
229.578 258.131 22
232.729 259.835 23
236.059 260.151 24
238.288 261.068 25
242.788 262.34 26
244.184 264.134 27
245.295 266.234 28
245.87 266.665 29
242.84 269.622 30
0 29
100 260 0
103.467 258.554 1
107.518 257.471 2
113.345 257.492 3
122.834 257.032 4
131.586 257.288 5
139.057 257.357 6
146.178 256.143 7
152.543 256.7 8
158.536 257.424 9
165.81 257.85 10
170.887 257.552 11
177.953 256.6 12
184.565 256.127 13
193.268 255.63 14
201.507 255.193 15
208.486 255.163 16
214.389 255.075 17
219.284 255.254 18
224.551 254.902 19
227.577 255.231 20
232.157 256.675 21
237.306 257.99 22
240.413 259.616 23
243.754 259.928 24
245.969 260.858 25
250.391 262.088 26
251.774 264.021 27
252.872 266.122 28
0 29
108 260 0
111.455 258.646 1
115.47 257.437 2
121.296 257.449 3
130.719 257.123 4
139.476 257.349 5
146.936 257.412 6
154.056 256.211 7
160.413 256.774 8
166.388 257.431 9
173.672 258.028 10
178.759 257.622 11
185.81 256.741 12
192.413 256.261 13
201.11 255.768 14
209.344 255.132 15
216.284 255.128 16
222.182 255.047 17
227.073 255.22 18
232.326 254.957 19
235.362 255.219 20
239.893 256.762 21
245.043 258.084 22
248.135 259.687 23
251.48 259.964 24
253.687 260.98 25
258.064 262.154 26
259.424 264.173 27
260.487 266.257 28
0 28
116 260 0
119.442 258.693 1
123.448 257.477 2
129.265 257.487 3
138.68 257.169 4
147.432 257.398 5
154.844 257.421 6
161.953 256.245 7
168.306 256.808 8
174.271 257.435 9
181.558 258.052 10
186.639 257.645 11
193.644 256.799 12
200.229 256.339 13
208.921 255.851 14
217.14 255.185 15
224.068 255.19 16
229.958 255.104 17
234.841 255.291 18
240.09 255.058 19
243.119 255.311 20
247.641 256.853 21
252.799 258.187 22
255.874 259.774 23
259.212 260.047 24
261.359 261.152 25
265.668 262.294 26
266.967 264.374 27
0 27
124 260 0
127.424 258.752 1
131.422 257.536 2
137.239 257.545 3
146.656 257.168 4
155.395 257.414 5
162.799 257.431 6
169.892 256.265 7
176.246 256.836 8
182.21 257.458 9
189.498 258.092 10
194.553 257.654 11
201.546 256.797 12
208.121 256.353 13
216.809 255.864 14
225.02 255.191 15
231.934 255.18 16
237.822 255.079 17
242.697 255.301 18
247.907 254.888 19
250.92 255.228 20
255.423 256.729 21
260.575 258.103 22
263.637 259.516 23
266.952 259.957 24
268.982 260.94 25
273.267 262.084 26
0 25
132 260 0
135.442 258.684 1
139.425 257.473 2
145.238 257.484 3
154.608 256.833 4
163.284 257.114 5
170.697 257.124 6
177.781 256.001 7
184.13 256.592 8
190.096 257.204 9
197.365 257.851 10
202.408 257.441 11
209.394 256.585 12
215.964 256.134 13
224.63 255.622 14
232.833 254.945 15
239.72 254.92 16
245.6 254.801 17
250.462 255.073 18
255.663 254.59 19
258.641 255.141 20
263.139 256.643 21
268.3 257.98 22
271.332 259.314 23
274.625 259.859 24
0 24
140 260 0
143.425 258.596 1
147.404 257.388 2
153.211 257.402 3
162.564 256.748 4
171.218 257.041 5
178.635 257.043 6
185.702 255.891 7
192.04 256.552 8
197.995 257.177 9
205.239 257.801 10
210.282 257.401 11
217.266 256.555 12
223.817 256.085 13
232.464 255.564 14
240.666 254.89 15
247.543 254.864 16
253.415 254.748 17
258.245 255 18
263.445 254.516 19
266.405 255.049 20
270.899 256.553 21
276.054 257.893 22
279.053 259.268 23
0 23
148 260 0
151.36 258.555 1
155.336 257.541 2
161.091 257.544 3
170.433 256.89 4
179.089 257.174 5
186.493 257.194 6
193.544 256.039 7
199.834 256.444 8
205.757 257.403 9
212.953 257.949 10
217.993 257.613 11
224.989 256.457 12
231.47 256.188 13
240.112 255.617 14
248.271 255.047 15
255.144 255.002 16
261.008 254.882 17
265.794 255.152 18
270.99 254.649 19
273.856 255.201 20
278.258 256.387 21
283.347 257.768 22
0 22
156 260 0
159.344 258.538 1
163.349 257.459 2
169.078 257.466 3
178.397 256.809 4
187.054 257.066 5
194.447 257.072 6
201.49 255.914 7
207.779 256.327 8
213.714 257.221 9
220.89 257.791 10
225.946 257.415 11
232.93 256.261 12
239.37 255.937 13
248 255.408 14
256.154 254.822 15
263.017 254.779 16
268.867 254.663 17
273.644 254.925 18
278.789 254.443 19
281.616 254.987 20
285.828 256.32 21
0 20
164 260 0
167.342 258.522 1
171.369 257.466 2
177.047 257.468 3
186.352 256.787 4
195.015 257.04 5
202.333 257.025 6
209.356 255.786 7
215.644 256.199 8
221.597 257.074 9
228.711 257.692 10
233.787 257.287 11
240.761 256.124 12
247.164 255.852 13
255.786 255.317 14
263.938 254.714 15
270.725 254.687 16
276.559 254.582 17
281.315 254.835 18
286.417 254.354 19
0 18
172 260 0
175.344 258.403 1
179.389 257.415 2
185.031 257.418 3
194.319 256.746 4
202.932 257.035 5
210.251 257.017 6
217.273 255.773 7
223.557 256.171 8
229.5 257.078 9
236.601 257.673 10
241.69 257.293 11
248.655 256.122 12
255.055 255.856 13
263.624 255.317 14
271.77 254.715 15
278.551 254.685 16
284.343 254.568 17
0 17
180 260 0
183.331 258.363 1
187.396 257.481 2
193.028 257.481 3
202.311 256.815 4
210.855 257.103 5
218.21 257.062 6
225.227 255.809 7
231.499 256.187 8
237.433 257.123 9
244.528 257.655 10
249.62 257.338 11
256.568 256.163 12
262.963 255.882 13
271.498 255.366 14
279.602 254.783 15
286.365 254.709 16
0 15
188 260 0
191.329 258.376 1
195.375 257.445 2
201.002 257.443 3
210.259 256.816 4
218.782 257.058 5
226.128 257.002 6
233.12 255.668 7
239.385 256.132 8
245.312 257.057 9
252.426 257.566 10
257.488 257.188 11
264.415 256.047 12
270.75 255.641 13
279.248 255.197 14
0 15
196 260 0
199.336 258.33 1
203.372 257.373 2
208.992 257.374 3
218.227 256.734 4
226.751 256.968 5
234.077 256.911 6
241.034 255.526 7
247.267 256.084 8
253.192 256.998 9
260.322 257.629 10
265.333 257.12 11
272.206 256.019 12
278.522 255.608 13
286.734 255.453 14
0 13
204 260 0
207.355 258.295 1
211.328 257.529 2
216.947 257.529 3
226.218 256.737 4
234.711 256.943 5
242.039 256.876 6
248.973 255.481 7
255.21 256.113 8
261.131 257.004 9
268.239 257.629 10
273.244 257.12 11
280 255.977 12
0 12
212 260 0
215.36 258.699 1
219.272 257.432 2
224.885 257.437 3
234.109 256.758 4
242.598 256.952 5
249.918 256.85 6
256.792 255.606 7
262.993 256.239 8
268.885 257.001 9
275.936 257.47 10
280.668 257.175 11
0 11
220 260 0
223.383 258.711 1
227.29 257.461 2
232.895 257.463 3
242.113 256.834 4
250.559 256.987 5
257.875 256.884 6
264.74 255.646 7
270.93 256.272 8
276.822 257.024 9
283.748 257.461 10
0 10
228 260 0
231.364 258.66 1
235.295 257.48 2
240.889 257.469 3
250.096 256.801 4
258.489 256.977 5
265.81 256.861 6
272.649 255.608 7
278.838 256.236 8
284.728 256.988 9
0 9
236 260 0
239.344 258.615 1
243.277 257.436 2
248.862 257.416 3
258.032 256.75 4
266.429 256.927 5
273.738 256.799 6
280.591 255.471 7
286.76 256.126 8
0 7
244 260 0
247.336 258.593 1
251.239 257.412 2
256.84 257.371 3
266.017 256.772 4
274.411 256.924 5
281.709 256.786 6
0 7
252 260 0
255.329 258.589 1
259.213 257.453 2
264.815 257.414 3
273.993 256.768 4
282.357 256.809 5
289.612 256.719 6
0 5
260 260 0
263.299 258.556 1
267.178 257.439 2
272.73 257.41 3
281.939 256.609 4
0 4
268 260 0
271.243 258.369 1
275.085 257.431 2
280.592 257.397 3
0 4
276 260 0
279.173 258.266 1
282.99 257.401 2
288.485 257.352 3
0 3
284 260 0
287.18 258.42 1
290.92 257.625 2
0 3
308 260 0
305.257 257.845 1
303.43 256.821 2
0 4
316 260 0
313.38 257.163 1
311.443 255.836 2
