41
1496
0 7
145.459 241.458 30
141.484 242.897 31
136.024 243.316 32
127.961 245.027 33
118.945 247.475 34
112.326 249.83 35
105.482 250.528 36
102.11 250.854 37
99.1056 251.441 38
99.3992 251.812 39
100.818 252.593 40
0 38
4 236 3
13.5481 235.764 4
22.495 236.226 5
30.2134 236.571 6
37.6571 235.025 7
44.2927 235.593 8
50.4979 236.707 9
58.09 237.111 10
63.3009 236.918 11
70.6368 235.59 12
77.3511 235.228 13
86.3723 234.74 14
94.8196 234.516 15
101.97 234.556 16
107.975 234.476 17
113.004 234.617 18
118.375 234.445 19
121.51 234.598 20
126.136 236.041 21
131.456 237.435 22
134.609 239.335 23
138.083 239.584 24
140.323 240.497 25
144.93 241.747 26
146.381 243.918 27
147.549 246.035 28
148.263 246.259 29
145.428 248.934 30
141.416 250.663 31
135.938 250.958 32
127.894 252.708 33
118.859 255.155 34
112.235 257.516 35
105.393 258.008 36
102.022 258.329 37
99.0101 258.884 38
99.2947 259.258 39
100.717 260.035 40
0 38
12 244 3
21.517 243.69 4
30.5849 244.102 5
38.3302 244.244 6
45.7362 242.94 7
52.3677 243.406 8
58.5827 244.04 9
66.1464 244.586 10
71.3587 244.365 11
78.6654 243.315 12
85.3472 243.037 13
94.3577 242.556 14
102.81 241.949 15
109.941 242.014 16
115.937 241.917 17
120.947 242.07 18
126.32 241.879 19
129.444 242.059 20
134.073 243.692 21
139.41 245.155 22
142.611 246.589 23
146.047 247.204 24
148.297 248.117 25
152.869 249.239 26
154.325 251.394 27
155.514 253.662 28
156.218 253.828 29
153.32 257.013 30
149.328 258.354 31
143.846 258.617 32
135.773 260.586 33
126.746 263.001 34
120.107 265.413 35
113.252 265.938 36
109.936 266.399 37
106.908 266.973 38
107.193 267.418 39
108.635 267.893 40
0 38
12 252 3
21.5812 251.753 4
30.6543 252.114 5
38.4331 252.243 6
45.8329 251.003 7
52.4515 251.506 8
58.6998 252.217 9
66.2113 252.823 10
71.4796 252.365 11
78.7937 251.464 12
85.4971 251.089 13
94.5173 250.619 14
102.989 249.912 15
110.15 250 16
116.144 249.832 17
121.156 250.116 18
126.567 249.709 19
129.662 250.102 20
134.266 251.886 21
139.626 253.322 22
142.838 254.755 23
146.27 255.296 24
148.538 256.273 25
153.1 257.302 26
154.555 259.219 27
155.755 261.476 28
156.449 261.664 29
153.529 264.759 30
149.509 266.229 31
143.998 266.57 32
135.924 268.535 33
126.89 270.948 34
120.245 273.349 35
113.362 273.935 36
110.064 274.434 37
107.014 275.009 38
107.292 275.478 39
108.738 275.915 40
0 38
4 276 3
13.3898 275.421 4
22.3427 275.847 5
30.1266 276.025 6
37.4762 274.477 7
44.1215 274.847 8
50.3017 275.823 9
57.9338 276.416 10
63.1245 276.056 11
70.4093 274.763 12
77.187 274.37 13
86.2616 273.87 14
94.7228 273.342 15
101.908 273.393 16
107.925 273.265 17
112.981 273.499 18
118.409 273.138 19
121.514 273.419 20
126.152 274.73 21
131.58 276.374 22
134.816 277.915 23
138.269 278.411 24
140.457 279.071 25
145.115 280.397 26
146.575 282.359 27
147.757 284.373 28
148.486 284.78 29
145.546 287.806 30
141.51 289.125 31
135.936 289.68 32
127.82 291.339 33
118.736 293.873 34
112.079 296.269 35
105.21 297.164 36
101.968 297.475 37
98.944 297.97 38
99.1993 298.423 39
100.637 299.205 40
0 38
20 300 3
29.76 299.717 4
38.8725 299.945 5
46.7346 300.004 6
53.9324 298.708 7
60.4894 299.235 8
66.6157 300.122 9
74.1629 300.758 10
79.331 300.415 11
86.4837 299.378 12
93.3137 298.793 13
102.328 298.224 14
110.89 297.474 15
118.021 297.495 16
124.015 297.404 17
129.051 297.515 18
134.541 297.137 19
137.616 297.389 20
142.306 298.834 21
147.566 300.128 22
150.839 301.777 23
154.281 302.228 24
156.497 303.191 25
161.236 304.366 26
162.609 306.25 27
163.708 308.392 28
164.383 308.711 29
161.393 311.737 30
157.359 313.185 31
151.742 313.764 32
143.564 315.583 33
134.473 318.152 34
127.807 320.566 35
120.923 321.429 36
117.687 321.747 37
114.757 322.459 38
114.958 322.848 39
116.266 323.627 40
0 38
28 300 3
37.7662 299.705 4
46.8687 299.927 5
54.7157 299.998 6
61.9131 298.696 7
68.4237 299.283 8
74.5282 300.169 9
82.0752 300.808 10
87.2008 300.429 11
94.3487 299.39 12
101.171 298.79 13
110.177 298.225 14
118.711 297.475 15
125.828 297.492 16
131.823 297.402 17
136.844 297.515 18
142.331 297.137 19
145.395 297.397 20
150.2 298.706 21
155.44 299.993 22
158.713 301.64 23
162.119 302.071 24
164.338 303.038 25
169.073 304.207 26
170.449 306.104 27
171.547 308.235 28
172.205 308.593 29
169.208 311.604 30
165.18 313.054 31
159.553 313.628 32
151.4 315.496 33
142.31 318.072 34
135.648 320.482 35
128.768 321.307 36
125.535 321.636 37
122.598 322.335 38
122.797 322.755 39
124.097 323.513 40
0 38
20 308 3
29.8108 307.654 4
38.9204 307.885 5
46.7904 307.938 6
53.9868 306.639 7
60.5245 307.196 8
66.6311 308.09 9
74.1824 308.723 10
79.3514 308.376 11
86.4994 307.325 12
93.3404 306.73 13
102.358 306.155 14
110.907 305.434 15
118.038 305.451 16
124.033 305.356 17
129.067 305.467 18
134.559 305.077 19
137.638 305.341 20
142.441 306.63 21
147.694 307.937 22
150.969 309.576 23
154.408 310.031 24
156.629 310.999 25
161.369 312.171 26
162.737 314.051 27
163.833 316.192 28
164.506 316.535 29
161.512 319.57 30
157.487 320.994 31
151.866 321.578 32
143.689 323.396 33
134.568 325.987 34
127.894 328.414 35
120.996 329.299 36
117.771 329.61 37
114.845 330.324 38
115.036 330.732 39
116.339 331.515 40
0 5
324 308 3
331.866 307.868 4
338.409 309.824 5
339.744 308.289 6
336.321 306.007 7
0 38
28 316 3
37.8501 315.338 4
46.9513 315.57 5
54.8269 315.631 6
62.0177 314.322 7
68.5198 314.921 8
74.5848 315.84 9
82.1406 316.496 10
87.268 316.106 11
94.4123 315.033 12
101.258 314.415 13
110.254 313.828 14
118.8 313.076 15
125.922 313.085 16
131.921 312.985 17
136.948 313.103 18
142.439 312.693 19
145.492 312.981 20
150.348 314.221 21
155.588 315.518 22
158.877 317.121 23
162.254 317.567 24
164.476 318.548 25
169.229 319.682 26
170.586 321.56 27
171.682 323.69 28
172.327 324.06 29
169.321 327.096 30
165.312 328.491 31
159.645 329.125 32
151.477 330.956 33
142.353 333.57 34
135.671 335.996 35
128.766 336.899 36
125.549 337.221 37
122.621 337.924 38
122.787 338.348 39
124.074 339.124 40
0 38
28 324 3
37.8453 323.303 4
46.9513 323.535 5
54.8414 323.589 6
62.0316 322.281 7
68.5261 322.866 8
74.5911 323.817 9
82.1534 324.477 10
87.2789 324.046 11
94.425 322.965 12
101.285 322.32 13
110.239 321.613 14
118.791 320.861 15
125.912 320.866 16
131.917 320.756 17
136.947 320.875 18
142.448 320.425 19
145.496 320.716 20
150.372 321.963 21
155.574 323.234 22
158.88 324.817 23
162.234 325.274 24
164.459 326.256 25
169.248 327.358 26
170.603 329.236 27
171.7 331.364 28
172.339 331.732 29
169.321 334.793 30
165.319 336.187 31
159.621 336.799 32
151.459 338.643 33
142.315 341.256 34
135.621 343.687 35
128.702 344.632 36
125.492 344.957 37
122.591 345.696 38
122.75 346.113 39
124.026 346.892 40
0 7
292 340 3
282.274 333.618 4
282.796 334.123 5
287.083 337.702 6
293.193 337.426 7
299.663 338.015 8
305.535 338.918 9
0 7
300 340 3
290.187 335.649 4
290.682 336.159 5
294.948 337.274 6
301.12 336.051 7
307.608 336.48 8
313.275 337.282 9
0 3
300 348 3
289.441 343.337 4
289.813 343.892 5
0 38
12 412 3
21.8101 411.268 4
31.1777 411.363 5
39.1854 411.249 6
46.5032 409.629 7
53.2196 409.963 8
59.4334 410.624 9
67.1698 411.019 10
72.4809 410.496 11
79.8612 409.132 12
86.802 408.465 13
95.8221 407.756 14
104.688 406.971 15
111.929 406.843 16
117.965 406.552 17
123.11 406.671 18
128.699 406.133 19
131.793 406.39 20
136.706 407.707 21
142.06 408.944 22
145.397 410.544 23
148.992 410.986 24
151.336 411.867 25
156.169 412.971 26
157.456 414.901 27
158.57 417.044 28
159.152 417.357 29
156.165 420.458 30
152.12 421.935 31
146.411 422.505 32
138.051 424.521 33
128.814 427.23 34
122.075 429.778 35
115.227 430.726 36
111.975 431.14 37
109.166 431.799 38
109.301 432.176 39
110.689 432.828 40
0 38
12 420 3
21.9149 419.196 4
31.3073 419.263 5
39.3279 419.137 6
46.6686 417.502 7
53.3941 417.832 8
59.6448 418.446 9
67.3859 418.838 10
72.7065 418.31 11
80.0858 416.924 12
87.0354 416.255 13
96.0587 415.551 14
104.932 414.751 15
112.187 414.616 16
118.246 414.315 17
123.394 414.428 18
128.984 413.889 19
132.084 414.142 20
136.998 415.475 21
142.37 416.69 22
145.715 418.292 23
149.32 418.729 24
151.671 419.602 25
156.508 420.711 26
157.792 422.642 27
158.913 424.788 28
159.486 425.096 29
156.499 428.208 30
152.452 429.703 31
146.74 430.271 32
138.372 432.295 33
129.134 435.014 34
122.392 437.567 35
115.547 438.518 36
112.293 438.938 37
109.485 439.587 38
109.623 439.965 39
111.013 440.609 40
0 38
12 436 3
21.9896 435.313 4
31.409 435.346 5
39.4777 435.168 6
47.0061 433.457 7
53.7779 433.739 8
60.0737 434.331 9
67.8124 434.686 10
73.1673 434.148 11
80.5219 432.737 12
87.5098 432.045 13
96.5356 431.33 14
105.416 430.531 15
112.706 430.385 16
118.81 430.023 17
123.951 430.132 18
129.55 429.589 19
132.641 429.814 20
137.551 431.166 21
142.939 432.409 22
146.32 434.008 23
149.943 434.409 24
152.302 435.282 25
157.149 436.394 26
158.431 438.325 27
159.558 440.469 28
160.123 440.765 29
157.135 443.888 30
153.084 445.408 31
147.368 445.974 32
139.003 448.043 33
129.758 450.775 34
123.006 453.328 35
116.157 454.321 36
112.898 454.731 37
110.093 455.37 38
110.23 455.735 39
111.62 456.379 40
0 37
12 252 4
21.0543 252.436 5
28.8158 252.697 6
36.2385 251.374 7
42.9128 251.937 8
49.172 252.707 9
56.7192 253.167 10
61.9489 252.862 11
69.3433 251.971 12
76.0671 251.544 13
85.1179 251.024 14
93.5968 250.488 15
100.777 250.546 16
106.795 250.441 17
111.815 250.686 18
117.23 250.369 19
120.343 250.558 20
124.971 252.32 21
130.346 253.751 22
133.585 255.28 23
137.033 255.775 24
139.321 256.835 25
143.917 257.841 26
145.386 259.868 27
146.583 262.091 28
147.281 262.262 29
144.397 265.248 30
140.342 266.866 31
134.829 267.161 32
126.749 269.117 33
117.688 271.582 34
111.036 273.988 35
104.135 274.551 36
100.823 275.066 37
97.769 275.697 38
98.0467 276.162 39
99.4927 276.603 40
0 37
44 308 4
53.0816 308.208 5
60.9387 308.272 6
68.1308 306.96 7
74.6328 307.561 8
80.6909 308.471 9
88.2405 309.113 10
93.3524 308.728 11
100.501 307.666 12
107.322 307.04 13
116.307 306.469 14
124.84 305.72 15
131.943 305.728 16
137.937 305.634 17
142.957 305.749 18
148.444 305.355 19
151.484 305.639 20
156.339 306.877 21
161.557 308.17 22
164.837 309.779 23
168.197 310.213 24
170.418 311.187 25
175.156 312.347 26
176.516 314.233 27
177.605 316.357 28
178.253 316.726 29
175.244 319.754 30
171.234 321.147 31
165.56 321.753 32
157.403 323.61 33
148.299 326.212 34
141.629 328.627 35
134.732 329.508 36
131.508 329.833 37
128.574 330.527 38
128.75 330.956 39
130.033 331.72 40
0 37
28 316 4
37.1103 316.232 5
44.9917 316.285 6
52.1853 314.986 7
58.7193 315.553 8
64.8189 316.466 9
72.3685 317.086 10
77.5503 316.747 11
84.6942 315.674 12
91.5556 315.079 13
100.559 314.437 14
109.113 313.721 15
116.25 313.732 16
122.248 313.633 17
127.284 313.75 18
132.787 313.341 19
135.861 313.601 20
140.716 314.862 21
145.968 316.174 22
149.253 317.798 23
152.676 318.252 24
154.906 319.223 25
159.674 320.359 26
161.034 322.239 27
162.132 324.384 28
162.786 324.721 29
159.788 327.767 30
155.775 329.165 31
150.118 329.772 32
141.938 331.589 33
132.79 334.196 34
126.108 336.63 35
119.201 337.554 36
115.982 337.854 37
113.074 338.592 38
113.231 338.984 39
114.533 339.773 40
0 37
20 324 4
29.1249 324.233 5
37.0428 324.253 6
44.2374 322.944 7
50.7995 323.439 8
56.9116 324.371 9
64.4816 324.976 10
69.6714 324.632 11
76.817 323.55 12
83.6994 322.96 13
92.7283 322.326 14
101.293 321.625 15
108.46 321.632 16
114.457 321.529 17
119.535 321.657 18
125.039 321.24 19
128.12 321.487 20
132.989 322.776 21
138.237 324.09 22
141.534 325.713 23
144.976 326.174 24
147.25 327.137 25
152.04 328.231 26
153.395 330.143 27
154.493 332.294 28
155.133 332.598 29
152.135 335.642 30
148.12 337.044 31
142.447 337.605 32
134.249 339.45 33
125.081 342.044 34
118.395 344.484 35
111.481 345.414 36
108.274 345.706 37
105.369 346.442 38
105.509 346.797 39
106.819 347.591 40
0 37
28 324 4
37.1193 324.232 5
45.0321 324.274 6
52.2221 322.969 7
58.7507 323.502 8
64.8402 324.441 9
72.4084 325.063 10
77.5834 324.695 11
84.7308 323.602 12
91.6099 323.002 13
100.596 322.32 14
109.15 321.581 15
116.29 321.582 16
122.293 321.478 17
127.335 321.597 18
132.841 321.169 19
135.906 321.441 20
140.781 322.699 21
146.014 324.001 22
149.319 325.6 23
152.737 326.061 24
154.974 327.034 25
159.765 328.132 26
161.124 330.017 27
162.225 332.159 28
162.861 332.493 29
159.857 335.544 30
155.849 336.94 31
150.164 337.534 32
141.987 339.365 33
132.83 341.972 34
126.14 344.41 35
119.226 345.349 36
116.02 345.654 37
113.116 346.393 38
113.26 346.779 39
114.56 347.568 40
0 37
20 332 4
29.1267 332.229 5
37.0692 332.234 6
44.2616 330.906 7
50.8084 331.391 8
56.9239 332.325 9
64.528 332.92 10
69.6887 332.527 11
76.8456 331.418 12
83.7348 330.829 13
92.7651 330.194 14
101.322 329.464 15
108.515 329.467 16
114.517 329.356 17
119.598 329.483 18
125.105 329.043 19
128.186 329.292 20
133.073 330.573 21
138.292 331.882 22
141.599 333.483 23
145.036 333.953 24
147.337 334.9 25
152.129 335.993 26
153.481 337.907 27
154.585 340.058 28
155.202 340.362 29
152.196 343.409 30
148.186 344.812 31
142.478 345.364 32
134.288 347.231 33
125.092 349.827 34
118.401 352.265 35
111.485 353.209 36
108.285 353.51 37
105.384 354.245 38
105.506 354.588 39
106.813 355.378 40
0 37
28 332 4
37.124 332.225 5
45.0579 332.25 6
52.2437 330.921 7
58.7717 331.432 8
64.8751 332.332 9
72.4891 332.926 10
77.6312 332.514 11
84.7868 331.407 12
91.6814 330.807 13
100.648 330.117 14
109.202 329.38 15
116.35 329.377 16
122.358 329.264 17
127.407 329.385 18
132.92 328.941 19
135.983 329.203 20
140.878 330.465 21
146.072 331.758 22
149.384 333.356 23
152.792 333.818 24
155.079 334.769 25
159.872 335.865 26
161.227 337.762 27
162.336 339.902 28
162.944 340.236 29
159.924 343.295 30
155.923 344.691 31
150.209 345.253 32
142.044 347.109 33
132.852 349.72 34
126.159 352.157 35
119.241 353.1 36
116.04 353.41 37
113.145 354.145 38
113.253 354.506 39
114.536 355.283 40
0 37
36 332 4
45.12 332.224 5
53.0494 332.249 6
60.2409 330.932 7
66.7537 331.463 8
72.8408 332.353 9
80.4491 332.966 10
85.5723 332.538 11
92.7256 331.437 12
99.6174 330.832 13
108.562 330.125 14
117.116 329.381 15
124.254 329.378 16
130.263 329.26 17
135.299 329.382 18
140.813 328.923 19
143.858 329.211 20
148.744 330.464 21
153.927 331.738 22
157.243 333.327 23
160.589 333.785 24
162.842 334.75 25
167.638 335.853 26
168.985 337.738 27
170.09 339.874 28
170.702 340.212 29
167.676 343.275 30
163.683 344.674 31
157.972 345.254 32
149.81 347.104 33
140.649 349.711 34
133.955 352.145 35
127.035 353.088 36
123.835 353.408 37
120.944 354.147 38
121.059 354.511 39
122.328 355.285 40
0 37
44 332 4
53.1181 332.218 5
61.033 332.237 6
68.2317 330.923 7
74.7275 331.484 8
80.8122 332.372 9
88.3909 333.021 10
93.4957 332.594 11
100.647 331.5 12
107.505 330.837 13
116.437 330.131 14
124.986 329.383 15
132.099 329.382 16
138.103 329.264 17
143.136 329.384 18
148.643 328.921 19
151.683 329.212 20
156.568 330.46 21
161.745 331.73 22
165.055 333.314 23
168.397 333.767 24
170.638 334.73 25
175.433 335.849 26
176.775 337.727 27
177.845 339.827 28
178.481 340.209 29
175.453 343.276 30
171.462 344.67 31
165.759 345.279 32
157.597 347.128 33
148.481 349.754 34
141.787 352.186 35
134.87 353.128 36
131.671 353.452 37
128.787 354.19 38
128.947 354.615 39
130.214 355.387 40
0 37
76 332 4
85.0584 332.17 5
92.8937 332.181 6
100.047 330.795 7
106.515 331.39 8
112.558 332.367 9
120.086 332.935 10
125.169 332.534 11
132.277 331.408 12
139.119 330.757 13
148.008 330.072 14
156.487 329.31 15
163.553 329.3 16
169.533 329.18 17
174.55 329.308 18
180.022 328.83 19
183.035 329.16 20
187.898 330.371 21
193.061 331.663 22
196.314 333.151 23
199.616 333.583 24
201.842 334.543 25
206.61 335.663 26
207.933 337.544 27
208.995 339.639 28
209.607 340.029 29
206.591 343.13 30
202.585 344.477 31
196.854 345.084 32
188.694 346.958 33
179.575 349.591 34
172.899 352.015 35
166.037 352.962 36
162.828 353.304 37
159.974 353.978 38
160.12 354.407 39
161.374 355.124 40
0 8
212 332 4
220.801 332.125 5
228.408 332.011 6
235.357 330.708 7
241.705 331.314 8
247.678 332.27 9
255.031 332.933 10
260.005 332.446 11
0 4
308 332 4
315.295 331.966 5
321.8 331.633 6
326.375 330.159 7
0 37
4 340 4
12.9307 340.341 5
20.8723 340.36 6
28.095 339.127 7
34.6659 339.597 8
40.776 340.541 9
48.3714 341.143 10
53.5803 340.758 11
60.762 339.671 12
67.6834 339.031 13
76.7388 338.408 14
85.3464 337.739 15
92.5543 337.754 16
98.5532 337.649 17
103.667 337.776 18
109.185 337.31 19
112.279 337.552 20
117.148 338.845 21
122.415 340.166 22
125.72 341.745 23
129.183 342.239 24
131.489 343.189 25
136.289 344.282 26
137.601 346.288 27
138.694 348.458 28
139.437 348.643 29
136.419 351.694 30
132.397 353.098 31
126.693 353.635 32
118.439 355.52 33
109.21 358.096 34
102.521 360.541 35
95.6115 361.521 36
92.3972 361.806 37
89.4946 362.546 38
89.6522 362.864 39
90.9604 363.76 40
0 37
12 340 4
21.1259 340.225 5
29.0847 340.232 6
36.2771 338.908 7
42.8433 339.377 8
48.968 340.306 9
56.5669 340.899 10
61.7522 340.504 11
68.9201 339.394 12
75.8265 338.809 13
84.8731 338.179 14
93.4455 337.472 15
100.656 337.481 16
106.657 337.372 17
111.747 337.496 18
117.267 337.035 19
120.355 337.284 20
125.246 338.586 21
130.496 339.908 22
133.803 341.492 23
137.254 341.977 24
139.569 342.927 25
144.365 344.017 26
145.706 345.982 27
146.815 348.141 28
147.424 348.4 29
144.399 351.445 30
140.404 352.868 31
134.682 353.397 32
126.468 355.304 33
117.238 357.892 34
110.546 360.334 35
103.632 361.288 36
100.432 361.586 37
97.53 362.322 38
97.6522 362.642 39
98.9661 363.526 40
0 37
20 340 4
29.1285 340.222 5
37.084 340.218 6
44.2648 338.857 7
50.807 339.333 8
56.9264 340.233 9
64.5651 340.782 10
69.7268 340.381 11
76.8861 339.26 12
83.797 338.671 13
92.8196 338.031 14
101.378 337.297 15
108.574 337.295 16
114.58 337.183 17
119.65 337.304 18
125.175 336.851 19
128.249 337.103 20
133.165 338.388 21
138.362 339.687 22
141.673 341.284 23
145.101 341.757 24
147.415 342.706 25
152.209 343.798 26
153.559 345.728 27
154.673 347.878 28
155.269 348.162 29
152.242 351.216 30
148.266 352.643 31
142.54 353.186 32
134.372 355.079 33
125.133 357.68 34
118.44 360.121 35
111.524 361.069 36
108.327 361.376 37
105.431 362.108 38
105.538 362.447 39
106.83 363.236 40
0 4
308 340 4
315.389 339.868 5
322.013 339.5 6
326.69 338.014 7
0 37
20 348 4
29.1323 348.187 5
37.1026 348.171 6
44.2542 346.702 7
50.7906 347.151 8
56.9111 348.036 9
64.5625 348.573 10
69.7265 348.168 11
76.8925 347.021 12
83.8337 346.423 13
92.8498 345.78 14
101.42 345.046 15
108.629 345.029 16
114.641 344.914 17
119.704 345.03 18
125.24 344.573 19
128.289 344.826 20
133.214 346.116 21
138.409 347.408 22
141.731 349.004 23
145.095 349.454 24
147.414 350.398 25
152.214 351.488 26
153.56 353.44 27
154.678 355.591 28
155.272 355.867 29
152.239 358.919 30
148.266 360.354 31
142.536 360.891 32
134.39 362.846 33
125.139 365.446 34
118.443 367.888 35
111.528 368.836 36
108.321 369.153 37
105.431 369.88 38
105.533 370.217 39
106.817 370.967 40
0 5
308 348 4
316.115 347.944 5
322.967 347.632 6
328.303 346.455 7
334.519 346.969 8
0 37
12 356 4
21.1258 356.156 5
29.103 356.141 6
36.257 354.671 7
42.8178 355.123 8
48.9494 356.003 9
56.6027 356.495 10
61.8137 356.079 11
68.9995 354.919 12
75.9686 354.273 13
84.9973 353.631 14
93.7039 352.93 15
100.916 352.907 16
106.932 352.793 17
112.005 352.909 18
117.592 352.361 19
120.667 352.615 20
125.59 353.906 21
130.815 355.207 22
134.141 356.794 23
137.59 357.286 24
139.915 358.225 25
144.717 359.312 26
146.063 361.263 27
147.185 363.423 28
147.779 363.697 29
144.748 366.752 30
140.766 368.182 31
135.037 368.72 32
126.881 370.678 33
117.619 373.279 34
110.914 375.729 35
104.01 376.692 36
100.784 377.03 37
97.8809 377.746 38
97.9871 378.088 39
99.32 378.83 40
0 37
28 356 4
37.1309 356.155 5
45.1059 356.133 6
52.2599 354.656 7
58.7852 355.071 8
64.8992 355.947 9
72.5553 356.468 10
77.7026 356.052 11
84.8652 354.895 12
91.8007 354.289 13
100.751 353.609 14
109.326 352.872 15
116.52 352.835 16
122.537 352.71 17
127.595 352.826 18
133.136 352.367 19
136.172 352.616 20
141.095 353.906 21
146.291 355.186 22
149.614 356.788 23
152.974 357.226 24
155.285 358.163 25
160.09 359.255 26
161.434 361.204 27
162.55 363.361 28
163.14 363.639 29
160.107 366.695 30
156.133 368.133 31
150.403 368.674 32
142.26 370.636 33
133.013 373.238 34
126.312 375.685 35
119.403 376.629 36
116.194 376.947 37
113.311 377.664 38
113.408 378.007 39
114.706 378.711 40
0 37
20 364 4
29.1263 364.143 5
37.107 364.115 6
44.2663 362.642 7
50.8066 363.038 8
56.9307 363.908 9
64.5834 364.371 10
69.772 363.966 11
76.966 362.792 12
83.9099 362.136 13
92.9304 361.495 14
101.683 360.757 15
108.899 360.718 16
114.924 360.581 17
119.987 360.693 18
125.58 360.19 19
128.628 360.437 20
133.552 361.725 21
138.772 363.011 22
142.101 364.612 23
145.524 365.068 24
147.846 365.993 25
152.658 367.083 26
153.997 369.027 27
155.116 371.183 28
155.707 371.464 29
152.679 374.525 30
148.689 375.958 31
142.964 376.504 32
134.803 378.456 33
125.544 381.069 34
118.833 383.542 35
111.928 384.488 36
108.694 384.829 37
105.802 385.531 38
105.91 385.892 39
107.225 386.583 40
0 37
28 364 4
37.1314 364.143 5
45.11 364.114 6
52.2722 362.637 7
58.807 363.036 8
64.9234 363.9 9
72.5806 364.367 10
77.7446 363.951 11
84.921 362.784 12
91.8548 362.147 13
100.815 361.481 14
109.553 360.734 15
116.753 360.677 16
122.775 360.537 17
127.835 360.652 18
133.383 360.184 19
136.424 360.432 20
141.346 361.72 21
146.566 363 22
149.89 364.602 23
153.307 365.047 24
155.62 365.971 25
160.434 367.064 26
161.768 369.008 27
162.881 371.163 28
163.473 371.447 29
160.446 374.507 30
156.461 375.946 31
150.736 376.492 32
142.584 378.449 33
133.342 381.066 34
126.641 383.533 35
119.735 384.473 36
116.507 384.808 37
113.642 385.494 38
113.745 385.85 39
115.055 386.541 40
0 37
52 372 4
61.1248 372.127 5
69.1107 372.078 6
76.2772 370.598 7
82.7795 370.992 8
88.8745 371.858 9
96.5035 372.314 10
101.667 371.891 11
108.832 370.722 12
115.739 370.071 13
124.67 369.396 14
133.43 368.619 15
140.596 368.554 16
146.625 368.392 17
151.669 368.513 18
157.22 368.031 19
160.236 368.296 20
165.138 369.575 21
170.371 370.855 22
173.687 372.442 23
177.057 372.869 24
179.298 373.787 25
184.117 374.89 26
185.437 376.826 27
186.523 378.967 28
187.123 379.288 29
184.1 382.358 30
180.12 383.798 31
174.4 384.366 32
166.265 386.327 33
157.06 388.993 34
150.367 391.442 35
143.457 392.328 36
140.223 392.68 37
137.394 393.324 38
137.479 393.702 39
138.774 394.388 40
0 37
36 380 4
45.136 380.137 5
53.1394 380.073 6
60.3146 378.581 7
66.8541 378.976 8
72.9758 379.813 9
80.6374 380.27 10
85.8676 379.781 11
93.0521 378.585 12
99.9838 377.929 13
108.935 377.249 14
117.742 376.499 15
124.949 376.394 16
130.976 376.204 17
136.04 376.322 18
141.622 375.802 19
144.654 376.069 20
149.566 377.351 21
154.823 378.63 22
158.146 380.226 23
161.579 380.672 24
163.849 381.591 25
168.673 382.689 26
169.99 384.622 27
171.084 386.766 28
171.679 387.075 29
168.663 390.147 30
164.674 391.589 31
158.954 392.158 32
150.802 394.113 33
141.569 396.782 34
134.861 399.263 35
127.967 400.195 36
124.726 400.578 37
121.894 401.241 38
121.996 401.617 39
123.315 402.303 40
0 37
52 380 4
61.13 380.128 5
69.1247 380.071 6
76.3004 378.579 7
82.8197 378.974 8
88.9199 379.833 9
96.5699 380.283 10
101.752 379.84 11
108.919 378.635 12
115.827 377.98 13
124.764 377.304 14
133.536 376.532 15
140.723 376.433 16
146.743 376.195 17
151.795 376.32 18
157.347 375.812 19
160.368 376.085 20
165.269 377.363 21
170.513 378.648 22
173.816 380.216 23
177.225 380.665 24
179.47 381.582 25
184.292 382.682 26
185.605 384.612 27
186.692 386.749 28
187.289 387.075 29
184.272 390.155 30
180.286 391.595 31
174.569 392.168 32
166.43 394.127 33
157.222 396.804 34
150.524 399.28 35
143.628 400.182 36
140.385 400.551 37
137.565 401.185 38
137.652 401.567 39
138.96 402.256 40
0 37
36 388 4
45.1445 388.137 5
53.1538 388.062 6
60.3515 386.546 7
66.9225 386.924 8
73.0585 387.744 9
80.7258 388.196 10
85.9713 387.688 11
93.1905 386.445 12
100.12 385.786 13
109.096 385.084 14
117.92 384.332 15
125.133 384.22 16
131.156 383.965 17
136.229 384.092 18
141.813 383.562 19
144.848 383.836 20
149.756 385.123 21
155.028 386.404 22
158.354 387.997 23
161.805 388.452 24
164.078 389.366 25
168.904 390.467 26
170.209 392.395 27
171.303 394.534 28
171.894 394.848 29
168.888 397.933 30
164.883 399.38 31
159.168 399.952 32
151.004 401.899 33
141.773 404.589 34
135.052 407.102 35
128.168 408.032 36
124.922 408.425 37
122.098 409.086 38
122.205 409.468 39
123.55 410.147 40
0 37
28 396 4
37.1756 396.118 5
45.1849 396.027 6
52.4637 394.434 7
59.0751 394.796 8
65.2424 395.56 9
72.9394 395.995 10
78.2349 395.473 11
85.5128 394.208 12
92.4451 393.542 13
101.444 392.825 14
110.283 392.072 15
117.504 391.957 16
123.529 391.693 17
128.64 391.813 18
134.227 391.279 19
137.295 391.544 20
142.206 392.839 21
147.493 394.127 22
150.822 395.723 23
154.306 396.176 24
156.631 397.063 25
161.46 398.166 26
162.755 400.09 27
163.854 402.231 28
164.444 402.543 29
161.451 405.639 30
157.424 407.097 31
151.712 407.668 32
143.469 409.624 33
134.236 412.318 34
127.502 414.857 35
120.628 415.789 36
117.382 416.188 37
114.568 416.858 38
114.69 417.238 39
116.058 417.898 40
0 37
44 396 4
53.1661 396.13 5
61.1797 396.042 6
68.4571 394.454 7
75.0415 394.833 8
81.1969 395.59 9
